Name,player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_lob,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent,n_outs_above_average,sprint_speed
 Jose Altuve,514888,2023,33,360,410,112,72,21,2,17,71,44,17.3,10.7,0.311,0.522,0.393,0.915,51,112,2,14,0.245,0.419,0.393,0.331,0.335,0.174,0.437,0.35,0.066,0.103,0.062,70.5,86,11.4,29.7,8.3,6.2,31.4,97.88834127,92.95608655,61.3,12.5,18.7,45.1,,26.9
 Brandon Belt,474832,2023,35,339,404,86,44,23,0,19,141,61,34.9,15.1,0.254,0.49,0.369,0.859,43,157,0,0,0.212,0.437,0.369,0.336,0.335,0.225,0.528,0.462,0.042,0.053,0.033,72.7,88.7,19.8,44.5,15,6,40,100.6919626,94.45347533,67,25,32.5,41,,26.2
 Gavin Sheets,657757,2023,27,311,344,63,43,10,0,10,66,28,19.2,8.1,0.203,0.331,0.267,0.598,43,134,0,1,0.21,0.339,0.261,0.267,0.274,0.129,0.283,0.291,-0.007,-0.008,-0.006,72.8,88.1,16.9,29.7,5.2,6.4,32.5,98.4138068,93.28111868,68.1,14.3,21.7,47.4,-2,26.5
 Brian Anderson,605119,2023,30,318,361,72,48,12,3,9,108,36,29.9,10,0.226,0.368,0.31,0.678,40,130,3,1,0.231,0.391,0.299,0.316,0.318,0.161,0.376,0.405,-0.005,-0.023,-0.017,72.4,87.6,9.9,34.3,10.3,6.1,37.1,99.65580849,93.94508047,69.4,24.6,33.3,48.9,-3,26.4
 Michael Toglia,669911,2023,24,141,152,23,14,5,0,4,50,10,32.9,6.6,0.163,0.284,0.224,0.508,9,62,1,1,0.203,0.313,0.225,0.255,0.261,0.11,0.292,0.341,-0.04,-0.029,-0.03,75.2,90.2,16.7,31.9,5.5,7.7,44,101.117122,94.90465473,71.8,20.9,38.8,49.8,-1,28
 Chadwick Tromp,644433,2023,28,16,16,2,1,1,0,0,7,0,43.8,0,0.125,0.188,0.125,0.313,1,7,0,0,0.15,0.205,0.133,0.151,0.15,0.055,0.236,0.269,-0.025,-0.017,-0.018,,90.4,21.7,33.3,0,11.1,22.2,94.741282,91.92877,67.6,26.1,28.6,56.5,,
 Cedric Mullins,656775,2023,28,404,455,94,53,23,3,15,101,43,22.2,9.5,0.233,0.416,0.305,0.721,74,151,3,19,0.227,0.356,0.311,0.291,0.302,0.129,0.359,0.329,0.006,0.06,0.02,71.1,88.9,21.6,28.1,6.5,3.5,37.1,98.84395993,93.55614613,70.8,19.1,24.9,49.6,5,28
 Evan Longoria,446334,2023,37,211,237,47,27,9,0,11,73,23,30.8,9.7,0.223,0.422,0.295,0.717,28,102,0,0,0.23,0.449,0.308,0.324,0.304,0.219,0.405,0.431,-0.007,-0.027,-0.016,72,92.2,15.6,37.6,10.6,8.5,51.8,102.1318021,95.85832972,58,20.9,29,42.8,,26.2
 Bryan De La Cruz,650559,2023,26,579,626,149,98,32,0,19,142,40,22.7,6.4,0.257,0.411,0.304,0.715,78,261,1,4,0.273,0.445,0.309,0.331,0.321,0.172,0.372,0.405,-0.016,-0.034,-0.022,72.2,89.9,11.8,41,8.8,7.2,42.5,100.2725271,94.40039982,68.2,21.7,28.7,50.1,-8,27.7
 Danny Jansen,643376,2023,28,268,301,61,29,15,0,17,62,23,20.6,7.6,0.228,0.474,0.312,0.786,53,121,0,0,0.219,0.421,0.336,0.316,0.305,0.202,0.38,0.35,0.009,0.053,0.02,70.9,88.3,19.7,35.4,10.7,7.8,37.4,98.93862637,93.54821878,69.4,16.1,22.9,46.8,,27.1
 David Fry,681807,2023,27,101,113,24,14,6,0,4,30,8,26.5,7.1,0.238,0.416,0.319,0.735,15,48,0,2,0.24,0.433,0.321,0.329,0.321,0.193,0.392,0.404,-0.002,-0.017,-0.008,70.8,89.5,16.5,40.8,12.7,8.5,39.4,99.12426167,93.79749451,74.3,23.5,27.9,56.6,,27
 Brandon Drury,592273,2023,30,485,523,127,68,30,3,26,136,25,26,4.8,0.262,0.497,0.306,0.803,83,237,2,0,0.252,0.44,0.339,0.318,0.299,0.188,0.435,0.405,0.01,0.057,0.021,71.7,89.9,11.8,35,11,7.6,46.3,101.8087527,95.13279457,69.2,20.2,30.2,51.6,,26.9
 Jordan Diaz,672478,2023,22,272,293,60,41,9,0,10,69,17,23.5,5.8,0.221,0.364,0.273,0.637,27,108,1,0,0.227,0.37,0.278,0.285,0.28,0.144,0.33,0.34,-0.006,-0.006,-0.007,73.2,90,5.4,29.9,6.4,8.8,43.6,101.5247781,95.00060473,76.3,16.3,29.9,56,,25.3
 Xavier Edwards,669364,2023,23,78,84,23,20,3,0,0,14,3,16.7,3.6,0.295,0.333,0.329,0.662,3,32,0,5,0.248,0.308,0.295,0.264,0.285,0.06,0.334,0.295,0.047,0.025,0.031,64,82.2,10.7,31.8,1.5,3,13.6,92.46230867,90.35229831,70.7,12.9,20.5,52.3,,28.2
 Trey Cabbage,663550,2023,26,53,56,11,7,3,0,1,26,2,46.4,3.6,0.208,0.321,0.232,0.553,7,26,1,1,0.14,0.239,0.238,0.179,0.17,0.099,0.425,0.308,0.068,0.082,0.059,75.2,86.7,4.6,28.6,7.1,0,32.1,98.96056357,93.57930821,87,39.1,51.4,65.1,,28.4
 Jose Siri,642350,2023,27,338,364,75,35,13,2,25,130,20,35.7,5.5,0.222,0.494,0.267,0.761,56,152,3,12,0.212,0.442,0.319,0.298,0.259,0.23,0.475,0.441,0.01,0.052,0.021,73.3,88.4,14.4,33,13.2,4.7,37.7,100.5832689,94.36887808,69.7,29.6,40.3,53,9,29.7
 Brian Serven,661531,2023,28,23,23,3,2,1,0,0,10,0,43.5,0,0.13,0.174,0.13,0.304,1,10,0,0,0.127,0.17,0.131,0.127,0.127,0.043,0.231,0.225,0.003,0.004,0.004,,86.5,19,23.1,0,0,30.8,94.105,91.36620462,60.5,34.6,43.9,53.2,,25.1
 Christian Yelich,592885,2023,31,550,632,153,99,34,1,19,140,78,22.2,12.3,0.278,0.447,0.37,0.817,76,178,3,28,0.284,0.459,0.353,0.362,0.376,0.176,0.412,0.425,-0.006,-0.012,-0.009,73.6,91.7,3.5,30.4,9.2,6.1,50.1,103.1836872,96.09625159,68.1,17.7,26.8,45,3,28.1
 Miguel Andujar,609280,2023,28,84,90,21,10,7,0,4,13,6,14.4,6.7,0.25,0.476,0.3,0.776,18,44,0,2,0.26,0.417,0.33,0.315,0.309,0.158,0.36,0.34,-0.01,0.059,0.015,71.8,89.2,5.3,28.2,7,4.2,42.3,99.27305278,94.09668789,64.5,11.2,21.6,51.1,-1,27.7
 Giancarlo Stanton,519317,2023,33,371,415,71,34,13,0,24,124,41,29.9,9.9,0.191,0.42,0.275,0.695,60,180,0,0,0.219,0.462,0.297,0.325,0.302,0.242,0.38,0.429,-0.028,-0.042,-0.028,81,93.3,12.5,27.4,15.7,6.5,48.4,106.1350215,97.48420053,60.2,24,34.1,42.5,-3,24.4
 Jonathan Davis,641505,2023,31,90,104,22,15,4,1,2,29,7,27.9,6.7,0.244,0.378,0.307,0.685,10,44,2,1,0.247,0.346,0.298,0.292,0.31,0.099,0.378,0.368,-0.003,0.032,0.006,,84.4,7.1,35.4,4.6,1.5,23.1,95.15562219,91.79438794,64.5,22.5,27.9,43.7,1,28.9
 Nick Ahmed,605113,2023,33,198,210,42,29,10,1,2,52,12,24.8,5.7,0.212,0.303,0.257,0.56,17,92,1,5,0.226,0.325,0.247,0.263,0.271,0.098,0.299,0.322,-0.014,-0.022,-0.016,69.7,85.2,12.8,32.9,2.7,6.8,31.5,97.50758944,92.75485028,66.6,19.4,26.9,50.4,,28.1
 Chris Owings,572008,2023,31,25,25,4,4,0,0,0,12,0,48,0,0.16,0.16,0.16,0.32,0,12,0,0,0.135,0.161,0.141,0.129,0.135,0.026,0.272,0.248,0.025,-0.001,0.012,,88.9,20.1,15.4,0,7.7,46.2,103.229842,96.312212,74,29.7,36.8,60,,26.8
 Jordan Luplow,656669,2023,29,77,90,16,11,3,0,2,27,12,30,13.3,0.208,0.325,0.322,0.647,5,45,0,2,0.194,0.289,0.29,0.273,0.31,0.096,0.349,0.319,0.014,0.036,0.017,70,85.4,14.1,24,6,2,32,97.3629932,92.77703735,74.5,32.8,36,48.9,-1,27.6
 TJ Friedl Jr.,670770,2023,27,488,556,136,88,22,8,18,90,47,16.2,8.5,0.279,0.467,0.352,0.819,66,170,6,27,0.24,0.321,0.353,0.289,0.318,0.082,0.383,0.296,0.039,0.146,0.064,68.6,86.7,16.1,32,3.2,2.2,27.6,96.36873995,92.19622852,59,11.4,18.4,42.2,6,28.3
 Sean Murphy,669221,2023,28,370,438,93,51,21,0,21,98,49,22.4,11.2,0.251,0.478,0.365,0.843,68,159,0,0,0.274,0.537,0.366,0.395,0.385,0.263,0.415,0.461,-0.023,-0.059,-0.029,74.4,91.5,13.1,38.1,16.1,6.2,45.8,103.2615242,96.10088846,69.5,19.1,25.9,45.9,,26
 Vaughn Grissom,687093,2023,22,75,80,21,17,3,1,0,15,2,18.8,2.5,0.28,0.347,0.313,0.66,9,26,1,0,0.278,0.384,0.289,0.304,0.311,0.106,0.333,0.352,0.002,-0.037,-0.015,69,86.2,5.1,29.5,6.6,1.6,36.1,97.935623,93.0150535,74,9.6,20,55.4,,27.2
 Paul DeJong,657557,2023,29,372,400,77,50,13,0,14,121,21,30.3,5.3,0.207,0.355,0.258,0.613,38,171,4,4,0.219,0.361,0.266,0.278,0.271,0.142,0.349,0.368,-0.012,-0.006,-0.012,69.4,85.5,16.8,34.8,6.7,5.5,33.2,97.65769205,92.87046063,71.3,23.9,35.4,53.2,,26.8
 Luis Urías,649966,2023,26,144,177,28,19,6,0,3,41,21,23.2,11.9,0.194,0.299,0.337,0.636,18,50,0,0,0.182,0.311,0.298,0.297,0.327,0.129,0.294,0.292,0.012,-0.012,0.001,68,84.9,14.7,23.3,5.8,4.9,30.1,96.08201192,92.12653524,55.6,18.1,26.4,39.8,,26
 Owen Miller,680911,2023,26,291,314,76,54,17,0,5,61,17,19.4,5.4,0.261,0.371,0.303,0.674,27,119,2,13,0.252,0.359,0.292,0.288,0.297,0.107,0.337,0.332,0.009,0.012,0.004,69.2,86.3,12.9,34.2,3.4,6,30.8,97.10656462,92.58446331,63.8,13.4,18.4,48.3,,29
 Eguy Rosario,666703,2023,23,36,37,9,5,1,1,2,12,1,32.4,2.7,0.25,0.5,0.27,0.77,6,18,0,0,0.194,0.366,0.322,0.249,0.215,0.172,0.468,0.354,0.056,0.134,0.073,70.6,84.9,14.7,37.5,8.3,8.3,25,96.1199475,92.12647375,64.1,26,30.7,47.8,,28.3
 Ramón Urías,602104,2023,29,360,396,95,66,22,3,4,101,27,25.5,6.8,0.264,0.375,0.328,0.703,42,146,1,3,0.226,0.336,0.31,0.281,0.294,0.111,0.378,0.333,0.038,0.039,0.029,70.8,89.2,7.9,30.4,6.9,3.1,38.1,99.13979377,93.68544335,68.9,20.2,28.7,49.1,,26.7
 Chris Taylor,621035,2023,32,338,384,80,49,15,1,15,125,41,32.6,10.7,0.237,0.42,0.326,0.746,56,171,3,16,0.222,0.4,0.323,0.311,0.312,0.178,0.437,0.415,0.015,0.02,0.012,71.2,86.2,21.5,38.8,9.8,6.1,37.4,98.96148542,93.52875061,71.5,29.4,35.8,47.6,-1,28.3
 Joey Wiemer Jr.,686894,2023,24,367,410,75,43,19,0,13,116,36,28.3,8.8,0.204,0.362,0.283,0.645,42,189,4,11,0.209,0.37,0.284,0.289,0.287,0.161,0.346,0.354,-0.005,-0.008,-0.005,71.7,89.3,10.5,28.9,9.1,4.3,39.1,99.67538543,94.0315704,65.9,25.1,33.6,47.1,6,28.9
 Nelson Cruz Jr.,443558,2023,42,143,152,35,24,5,1,5,46,6,30.3,3.9,0.245,0.399,0.283,0.682,23,66,0,1,0.242,0.417,0.291,0.297,0.281,0.175,0.398,0.407,0.003,-0.018,-0.006,,92.4,10.2,33.7,9.2,7.1,48,103.0316837,96.05831143,66.1,21.5,36.1,52.3,,24.7
 Alec Bohm,664761,2023,26,558,611,153,102,31,0,20,94,42,15.4,6.9,0.274,0.437,0.327,0.764,97,248,1,4,0.29,0.453,0.329,0.343,0.342,0.163,0.359,0.377,-0.016,-0.016,-0.014,72,89.4,11.1,35.1,5.7,7,41.7,100.435445,94.40014721,68.9,11.9,18.1,49.8,,26.6
 Rougned Odor,596059,2023,29,138,157,28,15,9,0,4,37,17,23.6,10.8,0.203,0.355,0.299,0.654,18,56,1,2,0.241,0.391,0.291,0.32,0.333,0.15,0.321,0.365,-0.038,-0.036,-0.029,73.2,90.1,19.9,38.6,6.9,5,37.6,99.290219,94.0237374,71.3,16.5,27.1,48.5,,26.8
 Andrew Vaughn,683734,2023,25,566,615,146,93,30,2,21,129,36,21,5.9,0.258,0.429,0.314,0.743,80,225,0,0,0.252,0.427,0.321,0.319,0.309,0.176,0.375,0.371,0.006,0.002,0.002,70.2,90.6,11.2,30.3,8.4,7.3,46.5,101.661403,95.34884929,64.8,13.4,24.1,47.5,,25.5
 Shohei Ohtani,660271,2023,28,497,599,151,73,26,8,44,143,91,23.9,15.2,0.304,0.654,0.412,1.066,95,194,6,20,0.295,0.637,0.433,0.427,0.406,0.343,0.553,0.543,0.009,0.017,0.006,77.4,94.4,13.2,35.6,19.6,6.4,54.2,105.7485591,97.76905781,70.5,24,32.3,48.2,,27.8
 Ceddanne Rafaela,678882,2023,22,83,89,20,12,6,0,2,28,4,31.5,4.5,0.241,0.386,0.281,0.667,5,41,1,3,0.198,0.293,0.287,0.238,0.243,0.095,0.394,0.316,0.043,0.093,0.049,69.3,85.5,8.1,39.3,5.4,3.6,33.9,97.36864786,92.77427036,75.4,22.5,29.5,56.5,2,28.7
 Martin Maldonado,455117,2023,36,362,407,69,42,12,0,15,139,30,34.2,7.4,0.191,0.348,0.258,0.606,36,183,0,0,0.187,0.357,0.266,0.267,0.255,0.169,0.368,0.37,0.004,-0.009,-0.001,71.7,88.4,18.1,32.8,8.5,7.7,40,99.51138364,93.98842365,65.5,23.9,34.3,49.6,,23.2
 Nick Senzel,669222,2023,28,301,330,71,48,10,0,13,74,26,22.4,7.9,0.236,0.399,0.297,0.696,42,138,2,6,0.245,0.367,0.302,0.296,0.306,0.121,0.353,0.345,-0.009,0.032,0.006,69.5,87.4,15.2,29.3,4.8,5.7,34.1,98.19878673,93.12681863,70.8,15.2,21.6,49.4,-7,28.3
 Nate Eaton,681987,2023,26,53,56,4,4,0,0,0,21,2,37.5,3.6,0.075,0.075,0.125,0.2,1,34,0,3,0.177,0.217,0.101,0.2,0.222,0.041,0.11,0.287,-0.102,-0.142,-0.099,,84.3,10.4,25,0,3.1,28.1,96.38448875,92.32747807,66.1,27.8,36.9,49.5,1,29.5
 Aaron Judge,592450,2023,31,367,458,98,45,16,0,37,130,88,28.4,19.2,0.267,0.613,0.406,1.019,75,127,1,3,0.289,0.712,0.42,0.461,0.425,0.423,0.557,0.635,-0.022,-0.099,-0.041,76.4,97.6,20.4,37.1,27.5,10.4,64.2,107.4086562,99.7487841,66.9,27.5,36.6,41.3,-1,26.7
 David Peralta,444482,2023,35,394,422,102,69,25,1,7,72,20,17.1,4.7,0.259,0.381,0.294,0.675,55,175,1,4,0.274,0.4,0.29,0.309,0.312,0.126,0.328,0.352,-0.015,-0.019,-0.019,72.1,89.3,8.2,31.1,4.9,7,44.2,100.8381354,94.67813442,74.3,15.3,22.5,54.5,-2,27
 Jeff McNeil,643446,2023,31,585,648,158,119,25,4,10,65,39,10,6,0.27,0.378,0.333,0.711,55,225,0,10,0.251,0.34,0.314,0.294,0.316,0.09,0.311,0.285,0.019,0.038,0.02,68.2,86,14.4,32.1,1.3,5.7,27.4,95.98435413,92.00415075,75.9,7.4,13.5,53,2,27.4
 Óscar Mercado,640458,2023,28,31,32,9,6,3,0,0,4,1,12.5,3.1,0.29,0.387,0.313,0.7,5,9,1,2,0.271,0.327,0.304,0.273,0.293,0.056,0.334,0.298,0.019,0.06,0.031,,85.5,22.8,29.6,0,0,33.3,96.44212286,92.40128444,73.3,20.5,23.3,53.6,0,28
 Spencer Steer,668715,2023,25,582,665,158,95,37,3,23,139,68,20.9,10.2,0.271,0.464,0.356,0.82,86,238,3,15,0.252,0.417,0.355,0.333,0.341,0.165,0.404,0.373,0.019,0.047,0.022,71.5,88.7,15.3,35.3,6.7,6.5,37.1,99.16756743,93.7418968,63.1,17.2,24.1,43.8,-4,28.4
 Josh Naylor,647304,2023,26,452,495,139,91,31,0,17,68,33,13.7,6.7,0.308,0.489,0.354,0.843,97,211,3,10,0.293,0.478,0.354,0.346,0.342,0.185,0.391,0.382,0.015,0.011,0.008,73.2,89.1,12.3,35.5,8.2,6.9,41.2,100.6273464,94.47760123,76.3,11.7,19.8,56.5,,25.8
 Stuart Fairchild,656413,2023,27,219,255,50,27,16,2,5,69,25,27.1,9.8,0.228,0.388,0.321,0.709,28,100,3,10,0.231,0.385,0.312,0.314,0.324,0.154,0.374,0.377,-0.003,0.003,-0.002,70.4,85.9,14.3,32.3,7.7,9,29.7,97.46872227,92.76646638,75.6,24.9,33.9,51.1,3,29.2
 Isaac Paredes,670623,2023,24,492,571,123,68,24,0,31,104,58,18.2,10.2,0.25,0.488,0.352,0.84,98,253,0,1,0.23,0.369,0.362,0.315,0.335,0.139,0.391,0.322,0.02,0.119,0.047,68.1,86.9,22.2,32.4,5.9,5.9,28.5,96.37268387,92.20536106,66,10.8,18.2,45.6,,26.1
 Freddy Fermin,666023,2023,28,217,235,61,41,10,1,9,50,13,21.3,5.5,0.281,0.461,0.321,0.782,32,116,0,0,0.277,0.457,0.333,0.333,0.319,0.18,0.401,0.401,0.004,0.004,0,68.8,89.9,11.7,35.1,9.9,3.5,42.7,99.61258357,94.26523863,80.8,16.3,24.3,54.6,,27.1
 Ketel Marte,606466,2023,29,569,650,157,97,26,9,25,109,71,16.8,10.9,0.276,0.485,0.358,0.843,82,220,2,8,0.266,0.427,0.361,0.342,0.353,0.161,0.392,0.365,0.01,0.058,0.019,73.1,91.1,10.7,30.8,8,6,42.8,101.5854033,95.10445528,67.2,14.1,20.5,45.5,,27.7
 Jason Delay,641511,2023,28,167,187,42,29,11,1,1,44,14,23.5,7.5,0.251,0.347,0.319,0.666,18,76,0,0,0.213,0.298,0.296,0.263,0.285,0.085,0.346,0.297,0.038,0.049,0.033,67.1,83.8,12.3,34.9,3.2,4,23,95.19878885,91.60163697,69.4,16.8,25.6,51.5,,26.4
 Mitch Garver,641598,2023,32,296,344,80,50,11,0,19,82,44,23.8,12.8,0.27,0.5,0.37,0.87,50,122,0,0,0.255,0.493,0.374,0.365,0.357,0.238,0.448,0.434,0.015,0.007,0.009,70.8,90,20.5,35.5,12.6,7.9,42.1,100.978312,94.65388724,61.9,16.1,23.7,39.6,,25.7
 Matt Olson,621566,2023,29,608,720,172,88,27,3,54,167,104,23.2,14.4,0.283,0.604,0.389,0.993,139,233,0,1,0.264,0.558,0.413,0.392,0.374,0.294,0.504,0.47,0.019,0.046,0.021,74.8,93.7,16.1,31,16.4,9.2,55.5,104.8252768,97.31408439,71.5,24.4,28.4,46.8,,26.2
 Oswaldo Cabrera,665828,2023,24,298,330,63,47,11,0,5,72,25,21.8,7.6,0.211,0.299,0.275,0.574,29,129,0,8,0.211,0.309,0.256,0.259,0.275,0.098,0.286,0.291,0,-0.01,-0.003,70.2,87.8,13.4,27.7,3.5,5.2,32.5,97.73375564,92.96407073,71.9,16.6,23.5,50.5,0,27.8
 Dominic Smith,642086,2023,28,527,586,134,100,21,1,12,91,47,15.5,8,0.254,0.366,0.326,0.692,46,231,1,1,0.256,0.397,0.306,0.32,0.329,0.141,0.32,0.338,-0.002,-0.031,-0.014,68.6,86.3,12.8,37,6.6,3.7,30.8,97.22508872,92.63185096,68.7,13.8,19.9,49,,25.8
 Matt Duffy,622110,2023,32,191,209,48,38,8,0,2,39,12,18.7,5.7,0.251,0.325,0.306,0.631,16,84,0,1,0.269,0.347,0.281,0.298,0.323,0.078,0.308,0.331,-0.018,-0.022,-0.017,67.5,86.4,8.8,35.7,2.6,1.3,33.1,96.70870961,92.36821851,64.8,15.8,23,48.1,,27
 Austin Hedges,595978,2023,30,185,212,34,28,5,0,1,47,11,22.2,5.2,0.184,0.227,0.234,0.461,16,93,0,1,0.215,0.289,0.209,0.253,0.271,0.074,0.234,0.296,-0.031,-0.062,-0.044,68.2,87.2,15.4,29.1,0.7,4,31.1,97.08725729,92.59878676,72,20,28,52.1,,24.5
 Andrew Benintendi,643217,2023,28,562,621,147,106,34,2,5,89,52,14.3,8.4,0.262,0.356,0.326,0.682,45,164,2,13,0.27,0.375,0.299,0.31,0.334,0.105,0.313,0.327,-0.008,-0.019,-0.011,67,86.6,14.5,40.9,2.9,3.4,27,95.49807521,91.7573917,70.4,16,19.3,49,-11,27.3
 Harold Ramírez,623912,2023,28,400,434,125,92,19,2,12,79,22,18.2,5.1,0.313,0.46,0.353,0.813,68,157,3,5,0.271,0.413,0.349,0.319,0.318,0.142,0.404,0.364,0.042,0.047,0.03,72.3,89.1,6.1,29.4,4.6,6.4,40.7,100.4160969,94.46977712,71.9,17.6,28.1,56.5,,27.8
 Tucupita Marcano,672779,2023,23,202,220,47,30,12,2,3,35,10,15.9,4.5,0.233,0.356,0.276,0.632,18,70,2,5,0.248,0.371,0.275,0.292,0.294,0.123,0.299,0.321,-0.015,-0.015,-0.017,65.7,88.3,14.4,32,5.2,5.2,34.9,97.89841482,93.05143593,72.4,10.1,15.6,51.8,,27.6
 José Barrero,676480,2023,25,133,149,29,19,8,0,2,44,15,29.5,10.1,0.218,0.323,0.295,0.618,17,69,2,3,0.219,0.325,0.276,0.277,0.297,0.106,0.341,0.344,-0.001,-0.002,-0.001,,87.5,17.2,31.1,3.3,3.3,35.6,98.75657778,93.46682775,70.5,21,35.2,50.2,-3,27.5
 Sam Hilliard,656541,2023,29,72,78,17,9,5,0,3,33,6,42.3,7.7,0.236,0.431,0.295,0.726,6,28,0,4,0.204,0.369,0.312,0.277,0.265,0.165,0.517,0.446,0.032,0.062,0.035,72.9,92.4,20.3,33.3,7.7,10.3,48.7,104.5156625,96.90076539,61.3,35,41.9,43.6,0,28.9
 Jordan Westburg,676059,2023,24,208,228,54,32,17,2,3,56,16,24.6,7,0.26,0.404,0.311,0.715,23,84,1,4,0.26,0.4,0.309,0.315,0.316,0.14,0.378,0.387,0,0.004,-0.006,70.2,90.2,13.4,38.1,6.5,10.3,44.5,100.977983,94.80074955,69.9,18.2,26,48.7,,28.9
 Brad Miller,543543,2023,33,56,67,12,7,4,0,1,11,10,16.4,14.9,0.214,0.339,0.328,0.667,6,25,0,0,0.228,0.363,0.3,0.316,0.34,0.136,0.286,0.309,-0.014,-0.024,-0.016,71.4,87.5,7.7,26.1,6.5,2.2,28.3,97.20916087,92.65531391,56.9,16.7,22.4,39.9,,25.9
 Ronald Acuña Jr.,660670,2023,25,643,735,217,137,35,4,41,84,80,11.4,10.9,0.337,0.596,0.416,1.012,106,186,14,73,0.357,0.66,0.428,0.46,0.435,0.303,0.45,0.493,-0.02,-0.064,-0.032,77.3,94.7,7.4,33.6,15.3,9.1,55.2,106.3686896,98.15702913,70.7,14.4,18.7,46.2,-7,28
 Kyle Higashioka,543309,2023,33,242,260,57,34,13,0,10,74,14,28.5,5.4,0.236,0.413,0.274,0.687,34,108,0,0,0.242,0.443,0.293,0.309,0.281,0.201,0.387,0.411,-0.006,-0.03,-0.016,72.5,90.1,15.5,36.6,11,7.6,48.3,101.0708187,94.98151333,67.1,18.4,28.6,49.5,,25.6
 Tim Anderson,641313,2023,30,493,524,121,100,18,2,1,122,26,23.3,5,0.245,0.296,0.286,0.582,25,149,2,13,0.252,0.335,0.26,0.279,0.295,0.082,0.31,0.338,-0.007,-0.039,-0.019,68.8,87.8,2,32.4,2.9,5.9,39.4,99.22965129,93.71364038,71.5,17.7,25.3,53.5,,27.2
 Amed Rosario,642708,2023,27,510,545,134,95,25,8,6,99,29,18.2,5.3,0.263,0.378,0.305,0.683,58,230,2,15,0.271,0.38,0.297,0.305,0.314,0.109,0.337,0.347,-0.008,-0.002,-0.008,71.2,88.3,7.6,33.8,3.4,5.8,39.4,99.50158271,93.94178458,69.2,14.3,23.1,53.4,,29.4
 Nick Pratto,668472,2023,24,306,345,71,48,16,0,7,138,29,40,8.4,0.232,0.353,0.307,0.66,35,124,1,1,0.209,0.339,0.292,0.278,0.287,0.13,0.444,0.416,0.023,0.014,0.014,69.7,87.5,13.4,40.7,8.1,6.4,41.9,99.59308802,93.89192477,58.8,21.8,35.3,43.1,-1,26.3
 Josh Lester,623507,2023,28,22,23,4,4,0,0,0,7,1,30.4,4.3,0.182,0.182,0.217,0.399,4,14,0,0,0.199,0.244,0.184,0.216,0.234,0.046,0.235,0.284,-0.017,-0.062,-0.032,,85.9,-1.6,26.7,0,6.7,20,94.57614875,91.63112067,62.7,21.9,30.4,50,,25.9
 Xander Bogaerts,593428,2023,30,596,665,170,118,31,2,19,110,56,16.5,8.4,0.285,0.44,0.35,0.79,58,271,2,19,0.255,0.401,0.343,0.318,0.325,0.146,0.374,0.341,0.03,0.039,0.025,70.4,87.6,7.9,28.3,6.1,4.5,34.6,98.4761498,93.28420206,59.1,13.8,20.4,42.6,,27.6
 Nick Maton,665155,2023,26,249,293,43,26,9,0,8,73,38,24.9,13,0.173,0.305,0.288,0.593,32,116,2,1,0.191,0.331,0.268,0.285,0.305,0.14,0.282,0.31,-0.018,-0.026,-0.017,69.4,86.1,18.2,31.8,8.4,2.8,31.5,97.06338671,92.57539777,67.5,23.3,31.2,45.1,,27.2
 Avisaíl García,541645,2023,32,108,118,20,13,3,1,3,39,6,33.1,5.1,0.185,0.315,0.241,0.556,12,44,0,2,0.224,0.404,0.241,0.291,0.278,0.181,0.33,0.416,-0.039,-0.089,-0.05,71.9,90.4,10.2,27.5,11.6,8.7,49.3,101.8747944,95.41246779,76.4,21.1,37.3,54.1,0,28.3
 Vidal Bruján,660644,2023,25,76,84,13,11,2,0,0,21,5,25,6,0.171,0.197,0.241,0.438,6,33,2,3,0.169,0.214,0.206,0.212,0.24,0.045,0.222,0.231,0.002,-0.017,-0.006,68.3,86,12,19.6,1.8,1.8,23.2,96.06743962,92.05990596,75.9,18.7,22.8,52.8,,26.9
 Jurickson Profar,595777,2023,30,459,521,111,73,27,2,9,90,50,17.3,9.6,0.242,0.368,0.321,0.689,46,169,0,1,0.247,0.349,0.304,0.306,0.329,0.102,0.319,0.32,-0.005,0.019,-0.002,71.1,86.5,14.8,37.7,4,5.1,31.8,97.18982877,92.60687767,68.8,12.3,20,47.2,-14,25.6
 Kyle Schwarber,656941,2023,30,585,720,115,48,19,1,47,215,126,29.9,17.5,0.197,0.474,0.343,0.817,104,243,2,0,0.22,0.485,0.35,0.364,0.362,0.266,0.434,0.46,-0.023,-0.011,-0.014,77.1,92.4,19,34.3,16.4,6.7,48.8,103.3984901,96.18179379,55.8,22.5,31.5,37.7,-18,25
 Adolis García,666969,2023,30,555,632,136,68,29,0,39,175,65,27.7,10.3,0.245,0.508,0.328,0.836,107,292,1,9,0.25,0.526,0.354,0.366,0.334,0.276,0.451,0.471,-0.005,-0.018,-0.012,73.6,92.1,15.7,36,16.1,8.5,49.7,102.9495395,96.16380852,71.5,23.5,31.6,48.6,3,27.3
